,claims,perpectives,undermine_score,support_score,predict_label,gold_label
1066,History as a subject in school is needed,Schools should teach historical facts. ,-1.76816,2.3686185,1,1
1067,History as a subject in school is needed,Children need to learn historical facts in order to be competitive in a global job market.,-1.8478923999999999,2.4323387000000003,1,1
1068,History as a subject in school is needed,"If taught properly, historical facts can be taught to schoolchildren without problems.",-1.8273941000000002,2.443839,1,1
1069,History as a subject in school is needed,"History is a good thing to teach to schoolchildren if taught the right way,",-2.0593896000000003,2.7071533,1,1
1070,Jerusalem should be divided,International law supports dividing Jerusalem,-1.9573221,2.610615,1,1
1071,Jerusalem should be divided,Dividing Jerusalem would harm Israeli society: ,2.5123887000000003,-2.5411181000000003,0,0
1072,Jerusalem should be divided,Division would do more harm than good.,2.5340517000000005,-2.5469779999999997,0,0
1073,Jerusalem should be divided,Unfavorable societal outcomes from division mean that it is not worth it.,0.27372822,-0.27086094,0,0
1074,Golf is a Sport,The International Olympic Committee considers golf a sport. ,-1.0899963,1.3307761999999999,1,1
1076,Golf is a Sport,"Golf involves many elements of competition, but that does not make it a sport.",0.5831211,-0.48485506,0,0
1077,Golf is a Sport,Sports experts agree that golf lacks the athletic rigor needed to be a real sport. ,0.6040171999999999,-0.5660418,0,0
1078,Golf is a Sport,Experts believe golf does not require enough physical fitness to be considered a sport.,0.15667872,-0.16990077,0,0
1079,Golf is a Sport,"If you can compete in a professional tournament with a broken leg, it is not a sport. ",1.0205564,-0.97021717,0,0
1080,Golf is a Sport,Golf does not have the physical rigors that sports do.,0.7321595000000001,-0.68044287,0,0
1087,Golf is a Sport,The fact that golf can be difficult and requires practice and skill to achieve proficiency does not mean it qualifies as a sport. ,0.73551357,-0.6651397,0,0
1088,Golf is a Sport,That golf can be difficult and skills and practice are required does not qualify it as a sport. ,1.4486039,-1.401753,0,0
1089,Golf is a Sport,Skill is required for a person to be proficient in golf doesn't make it a sport. ,0.31933156,-0.3306902,0,0
1090,Golf is a Sport,The possibility of getting injured while playing golf does not make it a sport. ,0.7413399,-0.62512344,0,0
1091,Golf is a Sport,the probability of getting injured while playing golf is extremely low therefore it is not a sport.,0.31354046,-0.2008416,0,0
1093,Golf is a Sport,"Sports agents, sponsors, and sporting goods manufacturers consider golf to be a sport. ",-1.0610138999999998,1.3033652,1,1
1094,Golf is a Sport,The decision to include golf in the 2016 Summer Olympics is questionable. ,1.5797736999999998,-1.4778352,0,0
1095,Golf is a Sport,Professional golfers are considered athletes by mainstream media. ,-1.7331398,2.3144044999999998,1,1
1096,Golf is a Sport,Athleticism does not correlate with performance when it comes to golf. ,0.32343647,-0.30404106,0,0
1098,Golf is a Sport,You do not need to be physically fit to be good at golf.,0.22777104,-0.272937,0,0
1102,Golf is a Sport,"Golf meets the definition of the word ""sport"" found in many dictionaries. ",-1.6649578,2.1877956000000003,1,1
1103,Golf is a Sport,Golf is categorized as a sport according the definitions found in many dictionaries,-1.1391646,1.3959156000000001,1,1
1104,Golf is a Sport,Golf is one of dozens of independent sports like running or swimming. ,-1.2157702,1.5415077,1,1
1105,Golf is a Sport,Golf has many more commonalities with other sports. ,-1.1040151000000002,1.3905344,1,1
1108,Golf is a Sport,College and university athletic departments classify golf as a sport. ,-1.1586816,1.4100823,1,1
1110,Golf is a Sport,You are not required to endure rigorous physical activity to play golf. ,0.02094581,-0.03924619,0,0
1111,Golf is a Sport,Golf is unlike sports in which rigorous physical activities are required. ,0.023411766,0.008367285,0,0
1112,Roger Federer Is Not the Greatest Tennis Player of All Time,Rod Laver is without doubt the greatest ever!,-1.2833996,1.6044776,1,1
1113,Roger Federer Is Not the Greatest Tennis Player of All Time,Laver has a record that is hard to match.,-0.16503805,0.12071030599999999,1,1
1114,Roger Federer Is Not the Greatest Tennis Player of All Time,"He has not won The Grand Slam, the single greatest, and most difficult, feat in tennis.",-0.35233998,0.34253246,1,1
1122,Roger Federer Is Not the Greatest Tennis Player of All Time,Lack of serious competition,-0.8109901999999999,0.90545887,1,1
1123,Roger Federer Is Not the Greatest Tennis Player of All Time,Was not ranked number one for the most years,-0.31430063,0.27770078,1,1
1128, Aboriginal culture must be protected,All of society benefits from protection of indigenous culture,-2.0687623,2.6568704,1,1
1129, Aboriginal culture must be protected,Indigenous culture brings things to the table that are of benefit to society.,-2.0295028999999998,2.6519117000000003,1,1
1131, Aboriginal culture must be protected,The preservation of displaced cultures is important in preventing future oppression.,-1.9705646,2.6783422999999997,1,1
1132, Aboriginal culture must be protected,We must learn from past mistakes and preserve displaced cultures .,-1.6781374,2.2729343999999996,1,1
1134, Aboriginal culture must be protected,Government interference is not necessary to preserve culture,1.5157747,-1.3888793,0,0
1135, Aboriginal culture must be protected,"Existing states are responsible for the destruction of indigenous populations and their societies, and thereby have an obligation to help reverse the effects of their actions",-1.8505691000000002,2.506464,1,1
1136, Aboriginal culture must be protected,Wrongs must be righted where indigenous populations have been harmed.,-2.0233192,2.6849380000000003,1,1
1137, Aboriginal culture must be protected,Repair of past errors in treatment of indigenous peoples is an obligation of those who benefited.,-1.1095593000000001,1.3998253,1,1
1139,Music That Glorifies Crime Should Be Banned,ban music that glorifies crime because of the influence it has on children,-1.3784517,1.8294296,1,1
1140,Music That Glorifies Crime Should Be Banned,music that glorifies crime should be banned,-2.0827240000000002,2.7189918,1,1
1141,Music That Glorifies Crime Should Be Banned,music that glorifies crime needs to be banned,-2.030557,2.66778,1,1
1143,Music That Glorifies Crime Should Be Banned,It is dangerous to censor art.,2.5164752,-2.5595798,0,0
1144,Music That Glorifies Crime Should Be Banned,Censoring art is extremely bad.,2.2125366,-2.171192,0,0
1145,Music That Glorifies Crime Should Be Banned,Music depicting violence to women causes and sustains the cycle of violence.,-1.6603644,2.2885077000000003,1,1
1146,Music That Glorifies Crime Should Be Banned,people are influenced by violent music,-0.6230826,0.7553061,1,1
1148,Music That Glorifies Crime Should Be Banned,"To ban music that encourages violence against women would be done with the intention of protecting women; if it is necessary to paint them as the victims of violence that they are, that is a small price to pay. Furthermore, bans on child pornography would",-1.9251859,2.5565457,1,1
1149,Music That Glorifies Crime Should Be Banned,"If we change violent music, we can end the violence in society.",-2.0145147,2.6650424,1,1
1150,Music That Glorifies Crime Should Be Banned,"Violence is music leads to violence in real life, so ending violent music would lessen violence in real life.",-1.9621197,2.6227589,1,1
