,claims,perpectives,opposite_auto,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
293,Encourage fewer people to go to university,College graduates make more money.,College graduates make less money.,-0.44669908,0.44480565,1,0,-0.40092725,0.35574964,1,0,-0.09094944000000005,0.043878399999999984,1
294,Encourage fewer people to go to university,People who graduate from college have more earning power.,People who graduate from college have less earning power.,-0.22683504,0.24306545,1,0,-0.7312266,0.68798155,1,0,0.46114651000000006,-0.48816114999999993,0
295,Encourage fewer people to go to university,Gaining a college education is money well spent. ,Gaining a college education is not money well spent.,-0.12509495,0.17963281,1,0,-0.48812872,0.40971494,1,0,0.28461999000000004,-0.30849591,0
296,Encourage fewer people to go to university,Earning college education is always a worthwhile investment. ,Earning college education is not always a worthwhile investment.,1.0064713,-0.7619123000000001,0,0,-1.1993312,0.9593039000000001,1,0,1.9657752000000002,-1.9612435000000001,0
297,Encourage fewer people to go to university,Learning is always worthwhile.,Learning is not always worthwhile.,0.33755165,-0.1653848,0,0,-0.9684278000000001,0.78734547,1,0,1.12489712,-1.1338126000000002,0
298,Encourage fewer people to go to university,Learning and education is always a good investment. ,Learning and education is not always a good investment.,0.9905120999999999,-0.7645241,0,0,-1.9244955000000001,1.5919298000000002,1,0,2.5824419,-2.6890196,0
299,Encourage fewer people to go to university,Many recent college graduates are un- or underemployed.,Many recent college graduates are not un- or underemployed.,-1.025714,1.2755225,1,1,-0.19301331,0.14007995,1,1,-0.88563405,1.08250919,1
300,Encourage fewer people to go to university,"In recent times, there are significant numbers of unemployed and underemployed college graduates. ","In recent times, there are not significant numbers of unemployed and underemployed college graduates.",-0.9043778,1.1316766,1,1,-0.5135274000000001,0.32386878,1,1,-0.58050902,0.6181492,1
301,Encourage fewer people to go to university,"Among those who are unemployed and underemployed, there are many college graduates. ","Among those who are not unemployed and underemployed, there are many college graduates.",-0.8982556999999999,1.1129909,1,1,-0.7683875,0.62779003,1,1,-0.2704656699999999,0.3446034,1
302,Encourage fewer people to go to university,Attending college is a great way to network. ,Attending college is not a great way to network.,1.0379311,-0.80806845,0,0,-0.6083208000000001,0.4436463,1,0,1.4815774,-1.4163892500000002,0
303,Encourage fewer people to go to university,A college degree is no guarantee of workplace benefits.,A college degree is not no guarantee of workplace benefits.,-0.6242658,0.669571,1,1,-1.0233709,0.85866916,1,1,0.23440336000000006,-0.35379989999999994,0
304,Encourage fewer people to go to university,There is no guarantee there will be benefits.,There is not no guarantee there will be benefits.,-0.48414198,0.4955630999999999,1,1,0.89974195,-0.8837837,0,1,-1.36792568,1.39530505,1
305,Encourage fewer people to go to university,Learning a trade profession is a better option than college for many young adults.,Learning a trade profession is not a better option than college for many young adults.,0.11262344,0.00838162,0,1,0.23065092,-0.24789533,0,1,-0.13527189,0.23903254000000002,1
306,Encourage fewer people to go to university,Trade professions are in need of more individuals and it may be more profitable than going to college.,Trade professions are not in need of more individuals and it may be more profitable than going to college.,-0.7310147,0.84257615,1,1,-1.31303,0.9598973,1,1,0.22888259999999994,-0.47045384999999995,0
307,Encourage fewer people to go to university,College graduates are healthier and live longer.,College graduates are not healthier and live longer.,0.57185525,-0.3412947,0,0,0.03815733,-0.07646899,0,0,0.49538626,-0.30313737,0
308,Encourage fewer people to go to university,Health and longevity are associated with graduating from a college.,Health and longevity are not associated with graduating from a college.,0.11536555,0.022856228,0,0,1.1126573999999998,-1.075632,0,0,-0.9602664499999999,1.1355136279999998,1
309,Encourage fewer people to go to university,College is an investment in health and longevity.,College is not an investment in health and longevity.,0.24014172,-0.076797515,0,0,-1.0171679,0.8453901,1,0,1.08553182,-1.093965415,0
310,Encourage fewer people to go to university,Employers are attracted to locales with college graduates. ,Employers are not attracted to locales with college graduates.,0.95635617,-0.7167845,0,0,-0.16936961,0.11547729,1,0,1.07183346,-0.8861541100000001,0
311,Encourage fewer people to go to university,"The more college graduates in one geographical area, the more higher-paying employers will be found","The less college graduates in one geographical area, the more higher-paying employers will be found",-0.2433571,0.251541,1,0,-0.0054249004,0.049107272,1,0,-0.19424982799999999,0.24611609960000003,1
312,Encourage fewer people to go to university,College degrees do not guarantee learning or job preparation.,College degrees do guarantee learning or job preparation.,-0.14578468,0.13824555,1,1,0.96309656,-1.1963711000000001,0,1,-1.3421557800000001,1.10134211,1
313,Encourage fewer people to go to university,Acquiring a degree does not guarantee you a job.,Acquiring a degree does guarantee you a job.,-0.7098297,0.8371894,1,1,0.35144007,-0.62501925,0,1,-1.33484895,1.18862947,1
314,Governments should ban the media from reporting hostage-taking,Exaggeration by the media hurts the situation more than helping it along,Exaggeration by the media hurts the situation less than helping it along,-0.31699663,0.29106963,1,1,-1.0514536,0.8006647,1,1,0.48366807,-0.7603839700000001,0
315,Governments should ban the media from reporting hostage-taking,"Iraq, five British hostages and a compiracy theory about embezzled funds is unchecked propaganda: That damages the host Country's reputation and thus economy . And only a small group of people made larger than life, by the media are to blame.","Iraq, five British hostages and a compiracy theory about embezzled funds is not unchecked propaganda: That damages the host Country's reputation and thus economy . And only a small group of people made larger than life, by the media are to blame.",-0.89487267,1.113676,1,1,1.3455589,-1.3113666000000002,0,1,-2.20623927,2.4592349000000002,1
316,We must enforce term limits on the legislative branch of government,"The longer a single leader remains in power, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage.","The longer a single leader remains in power, the less entrenched his grip becomes, and the more likely he is to use his office to his personal advantage.",-0.53212655,0.5765158,1,1,-0.9730511999999999,0.8431465,1,1,0.31101995000000004,-0.39653539999999987,0
317,We must enforce term limits on the legislative branch of government,"If a single leader sits on the throne for too long, it's more likely for the leader to exploit his or her power. ","If a single leader sits on the throne for too long, it's less likely for the leader to exploit his or her power.",0.6670308,-0.57097304,0,1,1.5069629,-1.6088034,0,1,-0.9417726,0.93598986,1
318,We must enforce term limits on the legislative branch of government,"The longer a politician remains in office, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage:","The longer a politician remains in office, the less entrenched his grip becomes, and the more likely he is to use his office to his personal advantage:",-0.38117674,0.40035653,1,1,-0.307917,0.2881586,1,1,-0.09301814000000003,0.09243952999999999,1
319,We must enforce term limits on the legislative branch of government,"the longer someone is  in power, the more likely he will use it for personal advantage","the longer someone is not  in power, the more likely he will use it for personal advantage",0.76981664,-0.6078455,0,1,-0.25996608,0.2414123,1,1,1.01122894,-0.86781158,0
320,We must enforce term limits on the legislative branch of government,"as times went one, the more someone is in control of his power, the more likely he will succumb to use such power for personal advantage","as times went one, the less someone is in control of his power, the more likely he will succumb to use such power for personal advantage",1.2981731,-1.1225116,0,1,0.829966,-0.82851857,0,1,0.4696545300000001,-0.29254559999999996,0
321,We must enforce term limits on the legislative branch of government,"By imposing mandatory term limits on politicians, we are saying the citizens are not capable of making good decisions about their elected officials.","By imposing mandatory term limits on politicians, we are saying the citizens are capable of making good decisions about their elected officials.",2.5297766,-2.6033816,0,0,-3.2802248,2.842294,1,0,5.3720706,-5.8836064,0
322,We must enforce term limits on the legislative branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their leaders on their own.","Term limits are undemocratic and suggest, falsely, that voters can make intelligent decisions about their leaders on their own.",2.8757792,-2.994834,0,0,2.9673564,-3.1692245,0,0,-0.2934452999999997,-0.027477600000000102,1
323,We must enforce term limits on the legislative branch of government,"By having term limits, it makes voters feel that they can't decide on a leader by themselves","By having term limits, it makes voters feel that can decide on a leader by themselves",2.7055547,-2.783982299999999,0,0,-3.0777373,2.7205515,1,0,5.4261061999999995,-5.861719599999999,0
324,We must enforce term limits on the legislative branch of government,"With term limits, voters are not seen as intelligent voters","With term limits, voters are seen as intelligent voters",2.2289531,-2.2561512,0,0,-0.72372437,0.60286003,1,0,2.83181313,-2.97987557,0
325,We must enforce term limits on the legislative branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their representatives without guidance:","Term limits are undemocratic and suggest, falsely, that voters can make intelligent decisions about their representatives without guidance:",2.8757792,-2.994834,0,0,2.9673564,-3.1692245,0,0,-0.2934452999999997,-0.027477600000000102,1
326,We must enforce term limits on the legislative branch of government,it is our best interest to have term limits for diversity,it is not our best interest to have term limits for diversity,-1.4632299,1.8990355,1,1,2.6460056,-2.7881255,0,1,-4.2513554,4.545041100000001,1
